trade_date,ts_code,close,settle,vol,amount,oi
20180413,AL1806.SHF,14580.0,14495.0,537110.0,3893649.945,337846.0
20180412,AL1806.SHF,14325.0,14315.0,305376.0,2186034.34,319446.0
20180411,AL1806.SHF,14375.0,14385.0,311348.0,2239561.975,306450.0
20180410,AL1806.SHF,14350.0,14340.0,238282.0,1709025.73,293540.0
20180409,AL1806.SHF,14270.0,14205.0,183096.0,1300584.945,274084.0
20180404,AL1805.SHF,14010.0,14005.0,213588.0,1495951.17,260994.0
20180403,AL1805.SHF,14080.0,14050.0,221062.0,1553106.285,275974.0
20180402,AL1805.SHF,13990.0,13860.0,311646.0,2160102.785,292588.0
20180330,AL1805.SHF,13770.0,13730.0,289794.0,1990123.265,315660.0
20180329,AL1805.SHF,13820.0,13795.0,388314.0,2679187.07,322712.0
20180328,AL1805.SHF,13740.0,13790.0,173258.0,1195018.18,305304.0
20180327,AL1805.SHF,13825.0,13800.0,239416.0,1652493.085,305916.0
20180326,AL1805.SHF,13715.0,13725.0,209934.0,1440868.685,321348.0
20180323,AL1805.SHF,13765.0,13790.0,386966.0,2668672.86,329000.0
20180322,AL1805.SHF,13970.0,13930.0,225712.0,1572401.18,339604.0
20180321,AL1805.SHF,13935.0,13920.0,244258.0,1700365.36,352532.0
20180320,AL1805.SHF,13990.0,13995.0,207628.0,1453158.455,347634.0
20180319,AL1805.SHF,13960.0,14000.0,223990.0,1568164.31,349560.0
20180316,AL1805.SHF,13995.0,13960.0,202046.0,1410551.005,351672.0
20180315,AL1805.SHF,13995.0,13975.0,231630.0,1618678.3,361556.0
20180314,AL1805.SHF,13960.0,13925.0,259884.0,1809904.305,377468.0
20180313,AL1805.SHF,13860.0,13940.0,406170.0,2831090.09,405582.0
20180312,AL1805.SHF,14065.0,14125.0,319510.0,2256877.06,373102.0
20180309,AL1805.SHF,14075.0,14205.0,300048.0,2131162.01,352570.0
20180308,AL1805.SHF,14230.0,14220.0,272192.0,1935601.01,350552.0
20180307,AL1805.SHF,14260.0,14350.0,273082.0,1959920.195,344758.0
20180306,AL1805.SHF,14440.0,14385.0,289496.0,2082352.69,330344.0
20180305,AL1805.SHF,14295.0,14350.0,198008.0,1421180.69,322718.0
20180302,AL1805.SHF,14425.0,14470.0,203456.0,1472303.25,313556.0
20180301,AL1805.SHF,14460.0,14440.0,147718.0,1066652.09,302728.0
20180228,AL1804.SHF,14325.0,14275.0,267174.0,1907334.27,270558.0
20180227,AL1804.SHF,14285.0,14245.0,268224.0,1910701.83,280028.0
20180226,AL1804.SHF,14295.0,14290.0,311842.0,2228860.61,277328.0
20180223,AL1804.SHF,14365.0,14280.0,253138.0,1807865.54,292158.0
20180222,AL1804.SHF,14125.0,14150.0,131508.0,930448.1,298964.0
20180214,AL1804.SHF,14105.0,14270.0,227750.0,1625452.53,286808.0
20180213,AL1804.SHF,14380.0,14385.0,155522.0,1118866.895,291270.0
20180212,AL1804.SHF,14405.0,14285.0,272912.0,1949915.625,299842.0
20180209,AL1804.SHF,14270.0,14290.0,117460.0,839477.2,298118.0
20180208,AL1804.SHF,14290.0,14335.0,213760.0,1532657.875,292620.0
20180207,AL1804.SHF,14290.0,14255.0,166420.0,1186403.495,286186.0
20180206,AL1804.SHF,14225.0,14345.0,155800.0,1117514.89,280866.0
20180205,AL1803.SHF,14320.0,14355.0,200166.0,1437184.015,253212.0
20180202,AL1803.SHF,14390.0,14395.0,182842.0,1316446.74,260134.0
20180201,AL1803.SHF,14335.0,14370.0,225536.0,1620680.32,267360.0
20180131,AL1803.SHF,14440.0,14490.0,272330.0,1973649.805,270498.0
20180130,AL1803.SHF,14470.0,14555.0,295754.0,2152825.445,299862.0
20180129,AL1803.SHF,14670.0,14690.0,218110.0,1602044.935,303330.0
20180126,AL1803.SHF,14625.0,14700.0,246972.0,1815412.995,316304.0
20180125,AL1803.SHF,14790.0,14735.0,280592.0,2067282.805,314356.0
20180124,AL1803.SHF,14640.0,14635.0,176038.0,1288395.27,322908.0
20180123,AL1803.SHF,14650.0,14665.0,217202.0,1592810.805,333070.0
20180122,AL1803.SHF,14660.0,14675.0,221918.0,1628843.37,334574.0
20180119,AL1803.SHF,14765.0,14730.0,268758.0,1979793.6,339218.0
20180118,AL1803.SHF,14620.0,14620.0,228818.0,1672892.44,341062.0
20180117,AL1803.SHF,14630.0,14635.0,252142.0,1845393.685,339448.0
20180116,AL1803.SHF,14745.0,14895.0,382636.0,2849993.985,345144.0
20180115,AL1803.SHF,15130.0,15190.0,240762.0,1829146.855,352818.0
20180112,AL1803.SHF,15090.0,15110.0,220870.0,1668909.54,346842.0
20180111,AL1803.SHF,15210.0,15165.0,236926.0,1796809.045,360746.0
20180110,AL1803.SHF,15060.0,15030.0,174670.0,1313031.895,340496.0
20180109,AL1803.SHF,15075.0,15045.0,154802.0,1164852.815,334426.0
20180108,AL1803.SHF,15040.0,15080.0,201984.0,1523046.46,326382.0
20180105,AL1803.SHF,15210.0,15165.0,132854.0,1007547.485,335404.0
20180104,AL1803.SHF,15140.0,15125.0,178014.0,1346344.365,328124.0
20180103,AL1803.SHF,15165.0,15180.0,128422.0,974982.9,322438.0
20180102,AL1803.SHF,15175.0,15260.0,162174.0,1237517.28,320394.0
20171229,AL1802.SHF,15225.0,15125.0,342742.0,2592776.655,308960.0
20171228,AL1802.SHF,15125.0,14925.0,397660.0,2968160.485,331990.0
20171227,AL1802.SHF,14745.0,14730.0,357560.0,2633772.555,335746.0
20171226,AL1802.SHF,14610.0,14585.0,268318.0,1957152.275,350670.0
20171225,AL1802.SHF,14715.0,14770.0,383298.0,2831523.46,351542.0
20171222,AL1802.SHF,14630.0,14650.0,282534.0,2070003.135,353526.0
20171221,AL1802.SHF,14665.0,14685.0,294916.0,2165422.16,355400.0
20171220,AL1802.SHF,14685.0,14615.0,345940.0,2528608.835,369418.0
20171219,AL1802.SHF,14480.0,14485.0,248350.0,1799035.675,364852.0
20171218,AL1802.SHF,14515.0,14505.0,339260.0,2461317.38,377414.0
20171215,AL1802.SHF,14450.0,14405.0,323022.0,2326709.615,377712.0
20171214,AL1802.SHF,14275.0,14270.0,220954.0,1576769.56,373404.0
20171213,AL1802.SHF,14250.0,14230.0,254932.0,1814192.265,374992.0
20171212,AL1802.SHF,14250.0,14300.0,275322.0,1968747.875,367276.0
20171211,AL1802.SHF,14240.0,14295.0,213830.0,1528391.15,357908.0
20171208,AL1802.SHF,14320.0,14265.0,242676.0,1730940.99,358090.0
20171207,AL1802.SHF,14205.0,14265.0,267120.0,1905640.41,352590.0
20171206,AL1802.SHF,14395.0,14470.0,303836.0,2198694.97,341350.0
20171205,AL1802.SHF,14620.0,14690.0,217386.0,1597033.83,323846.0
20171204,AL1802.SHF,14645.0,14730.0,323628.0,2383789.15,311542.0
20171201,AL1802.SHF,14705.0,14695.0,163266.0,1199934.81,302394.0
20171130,AL1801.SHF,14565.0,14530.0,434636.0,3158626.19,266654.0
20171129,AL1801.SHF,14615.0,14670.0,246776.0,1810352.33,310592.0
20171128,AL1801.SHF,14765.0,14870.0,249122.0,1852347.81,325132.0
20171127,AL1801.SHF,14930.0,15035.0,261926.0,1969382.865,329012.0
20171124,AL1801.SHF,15045.0,15025.0,208550.0,1567006.095,339806.0
20171123,AL1801.SHF,15005.0,15065.0,314264.0,2367678.6,342968.0
20171122,AL1801.SHF,14995.0,14915.0,291388.0,2173533.49,358030.0
20171121,AL1801.SHF,14910.0,15005.0,329146.0,2469722.105,375822.0
20171120,AL1801.SHF,15130.0,15285.0,415180.0,3173179.825,394446.0
20171117,AL1801.SHF,15400.0,15455.0,199234.0,1539807.76,403368.0
20171116,AL1801.SHF,15480.0,15525.0,248360.0,1928262.19,401224.0
20171115,AL1801.SHF,15475.0,15480.0,390944.0,3025969.2,402278.0
20171114,AL1801.SHF,15470.0,15530.0,241748.0,1877754.89,412846.0
20171113,AL1801.SHF,15560.0,15565.0,191246.0,1488384.145,417556.0
20171110,AL1801.SHF,15520.0,15530.0,284122.0,2206251.39,423772.0
20171109,AL1801.SHF,15475.0,15560.0,560384.0,4360923.34,432582.0
20171108,AL1801.SHF,15850.0,15900.0,337870.0,2686812.405,440134.0
20171107,AL1801.SHF,16035.0,16085.0,370610.0,2981236.065,431896.0
20171106,AL1801.SHF,16160.0,16175.0,337210.0,2727246.58,423690.0
20171103,AL1801.SHF,16240.0,16230.0,213104.0,1729508.755,425602.0
20171102,AL1801.SHF,16245.0,16250.0,319504.0,2596270.585,426952.0
20171101,AL1801.SHF,16235.0,16385.0,339560.0,2782394.075,426182.0
20171031,AL1801.SHF,16365.0,16370.0,203408.0,1665124.445,408206.0
20171030,AL1801.SHF,16380.0,16380.0,222468.0,1822194.335,391552.0
20171027,AL1712.SHF,16265.0,16370.0,293630.0,2403966.67,312454.0
20171026,AL1712.SHF,16490.0,16445.0,352640.0,2899662.21,345850.0
20171025,AL1712.SHF,16270.0,16320.0,300890.0,2455718.185,383892.0
20171024,AL1712.SHF,16260.0,16275.0,232518.0,1892637.915,408380.0
20171023,AL1712.SHF,16240.0,16250.0,307272.0,2497259.855,411570.0
20171020,AL1712.SHF,16325.0,16255.0,325658.0,2646983.56,435452.0
20171019,AL1712.SHF,16150.0,16080.0,411678.0,3310542.72,442524.0
20171018,AL1712.SHF,16080.0,16220.0,444652.0,3606134.65,458912.0
20171017,AL1712.SHF,16350.0,16425.0,410098.0,3368354.985,458984.0
20171016,AL1712.SHF,16470.0,16540.0,427222.0,3534084.205,448776.0
20171013,AL1712.SHF,16670.0,16570.0,413884.0,3429071.055,462360.0
20171012,AL1712.SHF,16450.0,16365.0,385382.0,3153651.62,448520.0
20171011,AL1712.SHF,16330.0,16410.0,420896.0,3453906.7,460506.0
20171010,AL1712.SHF,16460.0,16660.0,420482.0,3503580.345,449328.0
20171009,AL1712.SHF,16685.0,16615.0,228044.0,1894963.955,426470.0
20170929,AL1712.SHF,16445.0,16410.0,262306.0,2152354.57,404826.0
20170928,AL1712.SHF,16415.0,16480.0,272312.0,2244431.305,402770.0
20170927,AL1712.SHF,16600.0,16540.0,262022.0,2167318.19,383026.0
20170926,AL1711.SHF,16510.0,16515.0,458578.0,3786941.02,336078.0
20170925,AL1711.SHF,16420.0,16470.0,718406.0,5917598.56,371886.0
20170922,AL1711.SHF,16410.0,16605.0,1008974.0,8378096.375,392016.0
20170921,AL1711.SHF,16790.0,16960.0,791492.0,6712056.06,451692.0
20170920,AL1711.SHF,17055.0,16775.0,806514.0,6765946.265,481690.0
20170919,AL1711.SHF,16490.0,16500.0,517316.0,4268608.48,421014.0
20170918,AL1711.SHF,16370.0,16275.0,531816.0,4328790.795,409402.0
20170915,AL1711.SHF,16250.0,16415.0,515924.0,4234870.89,407888.0
20170914,AL1711.SHF,16590.0,16540.0,532280.0,4402376.245,425678.0
20170913,AL1711.SHF,16560.0,16655.0,468312.0,3900838.455,415856.0
20170912,AL1711.SHF,16610.0,16575.0,519582.0,4307165.95,413206.0
20170911,AL1711.SHF,16530.0,16100.0,614164.0,4944305.93,396534.0
20170908,AL1711.SHF,15870.0,16100.0,500004.0,4025335.805,392292.0
20170907,AL1711.SHF,16150.0,16325.0,459624.0,3752219.24,411738.0
20170906,AL1711.SHF,16385.0,16445.0,415376.0,3415765.36,436660.0
20170905,AL1711.SHF,16565.0,16590.0,345510.0,2866127.445,445378.0
20170904,AL1711.SHF,16585.0,16750.0,570088.0,4775130.42,442318.0
20170901,AL1711.SHF,16770.0,16705.0,341804.0,2855056.775,440952.0
20170831,AL1711.SHF,16560.0,16475.0,277648.0,2287760.535,416252.0
20170830,AL1711.SHF,16485.0,16405.0,261546.0,2145897.79,399692.0
20170829,AL1711.SHF,16340.0,16385.0,200306.0,1641499.25,376020.0
20170828,AL1711.SHF,16450.0,16480.0,283892.0,2339787.03,370964.0
20170825,AL1711.SHF,16705.0,16645.0,263398.0,2192505.255,364762.0
20170824,AL1710.SHF,16465.0,16555.0,707396.0,5856671.185,329272.0
20170823,AL1710.SHF,16210.0,16255.0,457530.0,3718873.99,338614.0
20170822,AL1710.SHF,16385.0,16385.0,418884.0,3432741.305,354912.0
20170821,AL1710.SHF,16430.0,16375.0,631432.0,5169874.405,368102.0
20170818,AL1710.SHF,16350.0,16285.0,543324.0,4424846.27,368612.0
20170817,AL1710.SHF,16520.0,16450.0,832690.0,6849399.96,387990.0
20170816,AL1710.SHF,16100.0,16045.0,581182.0,4662553.175,399856.0
20170815,AL1710.SHF,15810.0,15770.0,471046.0,3715105.0,399048.0
20170814,AL1710.SHF,15780.0,15970.0,773738.0,6179586.875,409544.0
20170811,AL1710.SHF,16090.0,16085.0,880432.0,7082204.98,446204.0
20170810,AL1710.SHF,16085.0,16180.0,946258.0,7656131.045,444046.0
20170809,AL1710.SHF,16215.0,16040.0,1115798.0,8951299.48,446478.0
20170808,AL1710.SHF,15435.0,15440.0,628248.0,4851182.2,382520.0
20170807,AL1710.SHF,15140.0,15040.0,511238.0,3844590.175,343358.0
20170804,AL1710.SHF,14765.0,14755.0,195978.0,1446050.155,281964.0
20170803,AL1710.SHF,14685.0,14800.0,248328.0,1837858.975,256496.0
20170802,AL1709.SHF,14765.0,14640.0,267824.0,1960550.535,230790.0
20170801,AL1709.SHF,14425.0,14460.0,146254.0,1057767.03,222484.0
20170731,AL1709.SHF,14545.0,14390.0,199496.0,1435748.45,238398.0
20170728,AL1709.SHF,14380.0,14415.0,202250.0,1458078.54,249946.0
20170727,AL1709.SHF,14435.0,14465.0,162626.0,1176442.11,268390.0
20170726,AL1709.SHF,14510.0,14560.0,251852.0,1833965.215,282886.0
20170725,AL1709.SHF,14570.0,14510.0,198124.0,1437526.065,303680.0
20170724,AL1709.SHF,14455.0,14435.0,154976.0,1118705.63,290504.0
20170721,AL1709.SHF,14445.0,14430.0,153132.0,1105169.775,299182.0
20170720,AL1709.SHF,14420.0,14475.0,194078.0,1404668.695,312238.0
20170719,AL1709.SHF,14480.0,14420.0,156520.0,1128838.93,313062.0
20170718,AL1709.SHF,14350.0,14395.0,175180.0,1261134.46,311274.0
20170717,AL1709.SHF,14500.0,14465.0,232712.0,1683321.51,334106.0
20170714,AL1709.SHF,14375.0,14425.0,256834.0,1852528.915,307672.0
20170713,AL1709.SHF,14320.0,14285.0,152768.0,1091427.125,299940.0
20170712,AL1709.SHF,14215.0,14225.0,165746.0,1179106.41,280912.0
20170711,AL1709.SHF,14185.0,14105.0,177644.0,1253137.43,259470.0
20170710,AL1709.SHF,14175.0,14200.0,131094.0,930947.695,251602.0
20170707,AL1709.SHF,14225.0,14205.0,130090.0,924200.275,244286.0
20170706,AL1709.SHF,14210.0,14230.0,93814.0,667552.58,227450.0
20170705,AL1708.SHF,14170.0,14150.0,152764.0,1080959.275,188084.0
20170704,AL1708.SHF,14040.0,14060.0,119962.0,843623.69,185448.0
20170703,AL1708.SHF,14130.0,14050.0,163580.0,1149441.3,193422.0
20170630,AL1708.SHF,13945.0,13915.0,154014.0,1071787.255,189936.0
20170629,AL1708.SHF,13985.0,13970.0,169806.0,1186418.925,196518.0
20170628,AL1708.SHF,13955.0,13930.0,147040.0,1024238.67,197882.0
20170627,AL1708.SHF,13930.0,13810.0,161318.0,1114115.0,192866.0
20170626,AL1708.SHF,13895.0,13875.0,84652.0,587475.865,200280.0
20170623,AL1708.SHF,13935.0,13835.0,104596.0,723592.75,201086.0
20170622,AL1708.SHF,13765.0,13870.0,172830.0,1198974.49,202744.0
20170621,AL1708.SHF,13905.0,13925.0,162624.0,1132654.475,210962.0
20170620,AL1708.SHF,13995.0,13890.0,281798.0,1957450.66,227922.0
20170619,AL1708.SHF,13815.0,13705.0,189314.0,1297618.27,222502.0
20170616,AL1708.SHF,13595.0,13575.0,138752.0,942101.29,246020.0
20170615,AL1708.SHF,13555.0,13585.0,292708.0,1988361.425,252988.0
20170614,AL1708.SHF,13680.0,13720.0,165218.0,1133417.09,241036.0
20170613,AL1708.SHF,13705.0,13740.0,142566.0,979627.99,239534.0
20170612,AL1708.SHF,13745.0,13765.0,205244.0,1413015.485,232400.0
20170609,AL1708.SHF,13645.0,13735.0,222832.0,1530527.885,245680.0
20170608,AL1708.SHF,13825.0,13795.0,115812.0,798978.24,204954.0
20170607,AL1707.SHF,13690.0,13695.0,121322.0,830994.785,180708.0
20170606,AL1707.SHF,13675.0,13700.0,157218.0,1076989.19,190834.0
20170605,AL1707.SHF,13745.0,13765.0,159644.0,1099141.5,200260.0
20170602,AL1707.SHF,13790.0,13820.0,111136.0,768219.7,198792.0
20170601,AL1707.SHF,13805.0,13785.0,174396.0,1202028.515,202546.0
20170531,AL1707.SHF,13715.0,13885.0,219094.0,1521313.725,221712.0
20170526,AL1707.SHF,14085.0,14080.0,152124.0,1071331.745,212262.0
20170525,AL1707.SHF,14090.0,14020.0,275396.0,1930788.43,219800.0
20170524,AL1707.SHF,13985.0,13985.0,164190.0,1148331.21,242952.0
20170523,AL1707.SHF,13910.0,13955.0,186490.0,1301365.545,256148.0
20170522,AL1707.SHF,13990.0,14060.0,243462.0,1711827.545,254118.0
20170519,AL1707.SHF,14030.0,13995.0,191010.0,1336821.965,265264.0
20170518,AL1707.SHF,13930.0,13985.0,162400.0,1135682.36,266386.0
20170517,AL1707.SHF,14055.0,14030.0,172428.0,1209726.64,264724.0
20170516,AL1707.SHF,13965.0,13975.0,184580.0,1290160.895,262936.0
20170515,AL1707.SHF,13985.0,13920.0,191484.0,1332986.6,255472.0
20170512,AL1707.SHF,13855.0,13830.0,241470.0,1670095.215,258870.0
20170511,AL1707.SHF,13845.0,13805.0,229888.0,1586831.825,261936.0
20170510,AL1707.SHF,13845.0,13835.0,154126.0,1066321.835,249576.0
20170509,AL1707.SHF,13855.0,13795.0,155994.0,1076051.255,245642.0
20170508,AL1706.SHF,13695.0,13820.0,313692.0,2168087.43,223864.0
20170505,AL1706.SHF,13950.0,13925.0,263886.0,1837870.92,228848.0
20170504,AL1706.SHF,13890.0,13885.0,281382.0,1954021.48,241482.0
20170503,AL1706.SHF,13960.0,13925.0,203724.0,1418897.735,245578.0
20170502,AL1706.SHF,13855.0,14005.0,251818.0,1763394.315,258798.0
20170428,AL1706.SHF,14015.0,14230.0,386486.0,2750712.995,281130.0
20170427,AL1706.SHF,14375.0,14385.0,237528.0,1708627.83,305070.0
20170426,AL1706.SHF,14375.0,14435.0,363414.0,2623168.95,309530.0
20170425,AL1706.SHF,14375.0,14330.0,350822.0,2514231.565,318970.0
20170424,AL1706.SHF,14330.0,14265.0,310140.0,2212641.335,311426.0
20170421,AL1706.SHF,14355.0,14380.0,326252.0,2345818.76,323996.0
20170420,AL1706.SHF,14350.0,14210.0,438790.0,3117951.435,322064.0
20170419,AL1706.SHF,14255.0,14290.0,491608.0,3513147.73,318802.0
20170418,AL1706.SHF,14495.0,14495.0,346366.0,2510386.945,338208.0
20170417,AL1706.SHF,14485.0,14535.0,564666.0,4104602.465,335724.0
20170414,AL1706.SHF,14225.0,14165.0,304552.0,2157552.08,305912.0
20170413,AL1706.SHF,14125.0,14010.0,407398.0,2854058.215,282878.0
20170412,AL1706.SHF,13970.0,14025.0,384342.0,2695896.375,257978.0
20170411,AL1705.SHF,13870.0,13940.0,217656.0,1517239.14,218516.0
20170410,AL1705.SHF,14070.0,14060.0,232078.0,1631754.44,250024.0
20170407,AL1705.SHF,14005.0,14020.0,241162.0,1690995.77,252924.0
20170406,AL1705.SHF,14095.0,14120.0,186456.0,1316448.76,267862.0
20170405,AL1705.SHF,14160.0,14085.0,227174.0,1599941.98,269514.0
20170331,AL1705.SHF,13995.0,13895.0,345774.0,2402933.99,268522.0
20170330,AL1705.SHF,13820.0,13835.0,227440.0,1573644.63,269194.0
20170329,AL1705.SHF,13835.0,13780.0,305598.0,2106189.28,276548.0
20170328,AL1705.SHF,13650.0,13640.0,327854.0,2236643.525,287524.0
20170327,AL1705.SHF,13715.0,13680.0,328544.0,2247606.24,305358.0
20170324,AL1705.SHF,13695.0,13760.0,301262.0,2072980.785,304162.0
20170323,AL1705.SHF,13835.0,13795.0,363300.0,2506037.42,294422.0
20170322,AL1705.SHF,13805.0,13845.0,366470.0,2536912.885,296214.0
20170321,AL1705.SHF,13880.0,13805.0,287178.0,1982851.575,308716.0
20170320,AL1705.SHF,13770.0,13810.0,226636.0,1564923.715,306562.0
20170317,AL1705.SHF,13760.0,13850.0,253426.0,1755572.81,303128.0
20170316,AL1705.SHF,13960.0,13845.0,374822.0,2595041.885,301200.0
20170315,AL1705.SHF,13750.0,13705.0,283110.0,1940158.115,293878.0
20170314,AL1705.SHF,13655.0,13760.0,338292.0,2327727.34,301798.0
20170313,AL1705.SHF,13880.0,13855.0,346136.0,2398717.545,300436.0
20170310,AL1705.SHF,13930.0,13780.0,269530.0,1857081.645,292230.0
20170309,AL1705.SHF,13675.0,13740.0,241154.0,1657247.97,284362.0
20170308,AL1705.SHF,13805.0,13865.0,197562.0,1369683.925,283790.0
20170307,AL1705.SHF,13850.0,13850.0,125948.0,872432.425,273954.0
20170306,AL1705.SHF,13830.0,14030.0,201920.0,1416960.685,268504.0
20170303,AL1704.SHF,14165.0,14025.0,256302.0,1797911.65,228312.0
20170302,AL1704.SHF,14145.0,14195.0,248184.0,1761880.505,243264.0
20170301,AL1704.SHF,14180.0,14030.0,345876.0,2426487.485,247298.0
20170228,AL1704.SHF,13770.0,13825.0,297368.0,2055946.29,249886.0
20170227,AL1704.SHF,13755.0,13805.0,305876.0,2111651.935,261174.0
20170224,AL1704.SHF,13715.0,13740.0,350992.0,2411738.92,273230.0
20170223,AL1704.SHF,13840.0,13945.0,310220.0,2163393.33,290140.0
20170222,AL1704.SHF,13955.0,14120.0,342076.0,2415452.235,306374.0
20170221,AL1704.SHF,14225.0,14265.0,295984.0,2111155.49,314080.0
20170220,AL1704.SHF,14145.0,14050.0,323658.0,2273993.47,310782.0
20170217,AL1704.SHF,14065.0,14240.0,364188.0,2593612.09,316864.0
20170216,AL1704.SHF,14365.0,14420.0,407896.0,2941690.12,319268.0
20170215,AL1704.SHF,14345.0,14355.0,443094.0,3180936.87,322038.0
20170214,AL1704.SHF,14415.0,14210.0,426604.0,3031684.3,323084.0
20170213,AL1704.SHF,14035.0,14005.0,260788.0,1826694.495,271986.0
20170210,AL1704.SHF,13835.0,13820.0,149256.0,1031513.02,254890.0
20170209,AL1704.SHF,13810.0,13865.0,127990.0,887314.945,255080.0
20170208,AL1704.SHF,13775.0,13725.0,116576.0,800261.835,247574.0
20170207,AL1703.SHF,13600.0,13620.0,156072.0,1063179.06,225024.0
20170206,AL1703.SHF,13630.0,13760.0,220494.0,1517515.065,228002.0
20170203,AL1703.SHF,13760.0,13750.0,115482.0,794153.225,228000.0
20170126,AL1703.SHF,13835.0,13815.0,280242.0,1936141.075,233714.0
20170125,AL1703.SHF,14050.0,14020.0,365258.0,2560670.645,257794.0
20170124,AL1703.SHF,13725.0,13740.0,224188.0,1540268.515,272582.0
20170123,AL1703.SHF,13690.0,13700.0,476428.0,3264276.48,294896.0
20170120,AL1703.SHF,13335.0,13380.0,230820.0,1544320.58,296878.0
20170119,AL1703.SHF,13355.0,13355.0,215184.0,1437023.575,305642.0
20170118,AL1703.SHF,13335.0,13350.0,222246.0,1483955.385,310268.0
20170117,AL1703.SHF,13320.0,13375.0,332966.0,2226800.17,307736.0
20170116,AL1703.SHF,13390.0,13395.0,293590.0,1966965.945,310520.0
20170113,AL1703.SHF,13395.0,13405.0,432108.0,2897131.985,306090.0
20170112,AL1703.SHF,13280.0,13070.0,296242.0,1935950.545,293964.0
20170111,AL1703.SHF,13040.0,12960.0,297438.0,1927481.31,285908.0
20170110,AL1703.SHF,12870.0,12695.0,299154.0,1899427.3,290586.0
20170109,AL1703.SHF,12580.0,12625.0,196060.0,1238089.625,282886.0
20170106,AL1703.SHF,12510.0,12590.0,125592.0,790622.47,271096.0
20170105,AL1703.SHF,12595.0,12650.0,138436.0,875703.25,256458.0
20170104,AL1703.SHF,12680.0,12610.0,128864.0,812656.965,234466.0
20170103,AL1703.SHF,12630.0,12715.0,83942.0,533767.25,221854.0
20161230,AL1702.SHF,12795.0,12755.0,214938.0,1371302.36,200226.0
20161229,AL1702.SHF,12720.0,12645.0,185226.0,1171198.47,224934.0
20161228,AL1702.SHF,12650.0,12805.0,223894.0,1433897.79,234496.0
20161227,AL1702.SHF,12790.0,12710.0,181280.0,1152316.83,238486.0
20161226,AL1702.SHF,12640.0,12600.0,249754.0,1574055.75,246292.0
20161223,AL1702.SHF,12700.0,12770.0,237702.0,1518080.85,255262.0
20161222,AL1702.SHF,12800.0,12855.0,212028.0,1362865.875,251370.0
20161221,AL1702.SHF,12880.0,12775.0,232076.0,1482884.575,272976.0
20161220,AL1702.SHF,12665.0,12635.0,243730.0,1540182.225,296030.0
20161219,AL1702.SHF,12630.0,12740.0,277128.0,1765831.48,304270.0
20161216,AL1702.SHF,12915.0,12980.0,232046.0,1506100.51,297952.0
20161215,AL1702.SHF,13005.0,12930.0,363828.0,2352395.69,291456.0
20161214,AL1702.SHF,13040.0,13125.0,320318.0,2102689.18,271064.0
20161213,AL1702.SHF,13300.0,13360.0,225086.0,1503821.675,258702.0
20161212,AL1702.SHF,13445.0,13450.0,356510.0,2397642.225,260944.0
20161209,AL1702.SHF,13320.0,13220.0,412274.0,2725264.535,276480.0
20161208,AL1702.SHF,13110.0,13110.0,364188.0,2388026.35,289490.0
20161207,AL1702.SHF,13120.0,13055.0,376068.0,2455394.49,287240.0
20161206,AL1702.SHF,13165.0,13225.0,295638.0,1955186.705,283794.0
20161205,AL1702.SHF,13185.0,13275.0,285818.0,1897779.98,271380.0
20161202,AL1702.SHF,13325.0,13340.0,244004.0,1627745.81,242520.0
20161201,AL1702.SHF,13355.0,13350.0,212596.0,1419295.275,232956.0
20161130,AL1702.SHF,13145.0,13255.0,225884.0,1497288.94,235782.0
20161129,AL1702.SHF,13420.0,13630.0,237194.0,1616597.325,229220.0
20161128,AL1702.SHF,13975.0,13900.0,187198.0,1301447.21,227380.0
20161125,AL1702.SHF,13825.0,13825.0,163316.0,1129292.525,220422.0
20161124,AL1702.SHF,13900.0,13920.0,234918.0,1635225.945,219524.0
20161123,AL1702.SHF,13860.0,13945.0,104710.0,730110.41,203394.0
20161122,AL1701.SHF,14210.0,14150.0,374006.0,2646277.105,191742.0
20161121,AL1701.SHF,14090.0,13800.0,409674.0,2827311.145,203440.0
20161118,AL1701.SHF,13635.0,13545.0,360164.0,2439286.845,201068.0
20161117,AL1701.SHF,13430.0,13445.0,359502.0,2416829.79,212194.0
20161116,AL1701.SHF,13600.0,13720.0,431322.0,2959742.745,217268.0
20161115,AL1701.SHF,13800.0,14145.0,597190.0,4224269.06,218096.0
20161114,AL1701.SHF,14330.0,14220.0,793962.0,5645580.045,222388.0
20161111,AL1701.SHF,14105.0,14090.0,442056.0,3114770.04,228928.0
20161110,AL1701.SHF,14060.0,13880.0,536290.0,3722666.455,241474.0
20161109,AL1701.SHF,13490.0,13520.0,468358.0,3167076.24,216636.0
20161108,AL1701.SHF,13355.0,13375.0,302074.0,2020373.095,211964.0
20161107,AL1701.SHF,13340.0,13395.0,338492.0,2267766.925,204920.0
20161104,AL1701.SHF,13245.0,13385.0,287006.0,1921358.395,203836.0
20161103,AL1701.SHF,13410.0,13305.0,260894.0,1735985.245,192384.0
20161102,AL1612.SHF,13555.0,13840.0,192448.0,1331993.48,161690.0
20161101,AL1612.SHF,14115.0,14120.0,224166.0,1583081.36,188092.0
20161031,AL1612.SHF,14100.0,14060.0,359262.0,2525992.25,204846.0
20161028,AL1612.SHF,13860.0,13795.0,332560.0,2294532.915,214640.0
20161027,AL1612.SHF,13530.0,13540.0,309382.0,2095147.32,214614.0
