cal_date,ppi_yoy,ppi_mom,ppi_accu,nt_val,town_val,cnt_val,m0,m1,m2,gdp,pi,si,ti,trade_date,ts_code,close,settle,vol,amount,oi
20180124,4.3,0.3,4.3,101.5,101.5,101.5,74636.29,543247.13,1720814.46,197920.0,8574.4,77116.7,112229.0,20180124.0,AL1803.SHF,14640.0,14635.0,176038.0,1288395.27,322908.0
20180125,4.3,0.3,4.3,101.5,101.5,101.5,74636.29,543247.13,1720814.46,197920.0,8574.4,77116.7,112229.0,20180125.0,AL1803.SHF,14790.0,14735.0,280592.0,2067282.805,314356.0
20180126,4.3,0.3,4.3,101.5,101.5,101.5,74636.29,543247.13,1720814.46,197920.0,8574.4,77116.7,112229.0,20180126.0,AL1803.SHF,14625.0,14700.0,246972.0,1815412.995,316304.0
20180129,4.3,0.3,4.3,101.5,101.5,101.5,74636.29,543247.13,1720814.46,197920.0,8574.4,77116.7,112229.0,20180129.0,AL1803.SHF,14670.0,14690.0,218110.0,1602044.935,303330.0
20180130,4.3,0.3,4.3,101.5,101.5,101.5,74636.29,543247.13,1720814.46,197920.0,8574.4,77116.7,112229.0,20180130.0,AL1803.SHF,14470.0,14555.0,295754.0,2152825.445,299862.0
20180131,4.3,0.3,4.3,101.5,101.5,101.5,74636.29,543247.13,1720814.46,197920.0,8574.4,77116.7,112229.0,20180131.0,AL1803.SHF,14440.0,14490.0,272330.0,1973649.805,270498.0
20180201,3.7,-0.1,4.0,102.9,103.0,102.7,81424.24,517035.99,1729070.12,197920.0,8574.4,77116.7,112229.0,20180201.0,AL1803.SHF,14335.0,14370.0,225536.0,1620680.32,267360.0
20180202,3.7,-0.1,4.0,102.9,103.0,102.7,81424.24,517035.99,1729070.12,197920.0,8574.4,77116.7,112229.0,20180202.0,AL1803.SHF,14390.0,14395.0,182842.0,1316446.74,260134.0
20180205,3.7,-0.1,4.0,102.9,103.0,102.7,81424.24,517035.99,1729070.12,197920.0,8574.4,77116.7,112229.0,20180205.0,AL1803.SHF,14320.0,14355.0,200166.0,1437184.015,253212.0
20180206,3.7,-0.1,4.0,102.9,103.0,102.7,81424.24,517035.99,1729070.12,197920.0,8574.4,77116.7,112229.0,20180206.0,AL1804.SHF,14225.0,14345.0,155800.0,1117514.89,280866.0
20180207,3.7,-0.1,4.0,102.9,103.0,102.7,81424.24,517035.99,1729070.12,197920.0,8574.4,77116.7,112229.0,20180207.0,AL1804.SHF,14290.0,14255.0,166420.0,1186403.495,286186.0
20180208,3.7,-0.1,4.0,102.9,103.0,102.7,81424.24,517035.99,1729070.12,197920.0,8574.4,77116.7,112229.0,20180208.0,AL1804.SHF,14290.0,14335.0,213760.0,1532657.875,292620.0
20180209,3.7,-0.1,4.0,102.9,103.0,102.7,81424.24,517035.99,1729070.12,197920.0,8574.4,77116.7,112229.0,20180209.0,AL1804.SHF,14270.0,14290.0,117460.0,839477.2,298118.0
20180212,3.7,-0.1,4.0,102.9,103.0,102.7,81424.24,517035.99,1729070.12,197920.0,8574.4,77116.7,112229.0,20180212.0,AL1804.SHF,14405.0,14285.0,272912.0,1949915.625,299842.0
20180213,3.7,-0.1,4.0,102.9,103.0,102.7,81424.24,517035.99,1729070.12,197920.0,8574.4,77116.7,112229.0,20180213.0,AL1804.SHF,14380.0,14385.0,155522.0,1118866.895,291270.0
20180214,3.7,-0.1,4.0,102.9,103.0,102.7,81424.24,517035.99,1729070.12,197920.0,8574.4,77116.7,112229.0,20180214.0,AL1804.SHF,14105.0,14270.0,227750.0,1625452.53,286808.0
20180222,3.7,-0.1,4.0,102.9,103.0,102.7,81424.24,517035.99,1729070.12,197920.0,8574.4,77116.7,112229.0,20180222.0,AL1804.SHF,14125.0,14150.0,131508.0,930448.1,298964.0
20180223,3.7,-0.1,4.0,102.9,103.0,102.7,81424.24,517035.99,1729070.12,197920.0,8574.4,77116.7,112229.0,20180223.0,AL1804.SHF,14365.0,14280.0,253138.0,1807865.54,292158.0
20180226,3.7,-0.1,4.0,102.9,103.0,102.7,81424.24,517035.99,1729070.12,197920.0,8574.4,77116.7,112229.0,20180226.0,AL1804.SHF,14295.0,14290.0,311842.0,2228860.61,277328.0
20180227,3.7,-0.1,4.0,102.9,103.0,102.7,81424.24,517035.99,1729070.12,197920.0,8574.4,77116.7,112229.0,20180227.0,AL1804.SHF,14285.0,14245.0,268224.0,1910701.83,280028.0
20180228,3.7,-0.1,4.0,102.9,103.0,102.7,81424.24,517035.99,1729070.12,197920.0,8574.4,77116.7,112229.0,20180228.0,AL1804.SHF,14325.0,14275.0,267174.0,1907334.27,270558.0
20180301,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180301.0,AL1805.SHF,14460.0,14440.0,147718.0,1066652.09,302728.0
20180302,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180302.0,AL1805.SHF,14425.0,14470.0,203456.0,1472303.25,313556.0
20180305,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180305.0,AL1805.SHF,14295.0,14350.0,198008.0,1421180.69,322718.0
20180306,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180306.0,AL1805.SHF,14440.0,14385.0,289496.0,2082352.69,330344.0
20180307,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180307.0,AL1805.SHF,14260.0,14350.0,273082.0,1959920.195,344758.0
20180308,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180308.0,AL1805.SHF,14230.0,14220.0,272192.0,1935601.01,350552.0
20180309,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180309.0,AL1805.SHF,14075.0,14205.0,300048.0,2131162.01,352570.0
20180312,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180312.0,AL1805.SHF,14065.0,14125.0,319510.0,2256877.06,373102.0
20180313,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180313.0,AL1805.SHF,13860.0,13940.0,406170.0,2831090.09,405582.0
20180314,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180314.0,AL1805.SHF,13960.0,13925.0,259884.0,1809904.305,377468.0
20180315,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180315.0,AL1805.SHF,13995.0,13975.0,231630.0,1618678.3,361556.0
20180316,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180316.0,AL1805.SHF,13995.0,13960.0,202046.0,1410551.005,351672.0
20180319,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180319.0,AL1805.SHF,13960.0,14000.0,223990.0,1568164.31,349560.0
20180320,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180320.0,AL1805.SHF,13990.0,13995.0,207628.0,1453158.455,347634.0
20180321,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180321.0,AL1805.SHF,13935.0,13920.0,244258.0,1700365.36,352532.0
20180322,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180322.0,AL1805.SHF,13970.0,13930.0,225712.0,1572401.18,339604.0
20180323,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180323.0,AL1805.SHF,13765.0,13790.0,386966.0,2668672.86,329000.0
20180326,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180326.0,AL1805.SHF,13715.0,13725.0,209934.0,1440868.685,321348.0
20180327,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180327.0,AL1805.SHF,13825.0,13800.0,239416.0,1652493.085,305916.0
20180328,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180328.0,AL1805.SHF,13740.0,13790.0,173258.0,1195018.18,305304.0
20180329,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180329.0,AL1805.SHF,13820.0,13795.0,388314.0,2679187.07,322712.0
20180330,3.1,-0.2,3.7,102.1,102.1,101.9,72692.63,523540.07,1739859.48,197920.0,8574.4,77116.7,112229.0,20180330.0,AL1805.SHF,13770.0,13730.0,289794.0,1990123.265,315660.0
20180402,3.4,-0.2,3.6,101.8,101.8,101.7,71476.46,525447.77,1737683.73,417215.4,21576.2,168558.1,227081.1,20180402.0,AL1805.SHF,13990.0,13860.0,311646.0,2160102.785,292588.0
20180403,3.4,-0.2,3.6,101.8,101.8,101.7,71476.46,525447.77,1737683.73,417215.4,21576.2,168558.1,227081.1,20180403.0,AL1805.SHF,14080.0,14050.0,221062.0,1553106.285,275974.0
20180404,3.4,-0.2,3.6,101.8,101.8,101.7,71476.46,525447.77,1737683.73,417215.4,21576.2,168558.1,227081.1,20180404.0,AL1805.SHF,14010.0,14005.0,213588.0,1495951.17,260994.0
20180409,3.4,-0.2,3.6,101.8,101.8,101.7,71476.46,525447.77,1737683.73,417215.4,21576.2,168558.1,227081.1,20180409.0,AL1806.SHF,14270.0,14205.0,183096.0,1300584.945,274084.0
20180410,3.4,-0.2,3.6,101.8,101.8,101.7,71476.46,525447.77,1737683.73,417215.4,21576.2,168558.1,227081.1,20180410.0,AL1806.SHF,14350.0,14340.0,238282.0,1709025.73,293540.0
20180411,3.4,-0.2,3.6,101.8,101.8,101.7,71476.46,525447.77,1737683.73,417215.4,21576.2,168558.1,227081.1,20180411.0,AL1806.SHF,14375.0,14385.0,311348.0,2239561.975,306450.0
20180412,3.4,-0.2,3.6,101.8,101.8,101.7,71476.46,525447.77,1737683.73,417215.4,21576.2,168558.1,227081.1,20180412.0,AL1806.SHF,14325.0,14315.0,305376.0,2186034.34,319446.0
20180413,3.4,-0.2,3.6,101.8,101.8,101.7,71476.46,525447.77,1737683.73,417215.4,21576.2,168558.1,227081.1,20180413.0,AL1806.SHF,14580.0,14495.0,537110.0,3893649.945,337846.0
20180416,3.4,-0.2,3.6,101.8,101.8,101.7,71476.46,525447.77,1737683.73,417215.4,21576.2,168558.1,227081.1,20180416.0,AL1806.SHF,14625.0,14570.0,341368.0,2487329.525,330740.0
20180417,3.4,-0.2,3.6,101.8,101.8,101.7,71476.46,525447.77,1737683.73,417215.4,21576.2,168558.1,227081.1,20180417.0,AL1806.SHF,14920.0,14860.0,473996.0,3522142.025,346770.0
20180418,3.4,-0.2,3.6,101.8,101.8,101.7,71476.46,525447.77,1737683.73,417215.4,21576.2,168558.1,227081.1,20180418.0,AL1806.SHF,14930.0,14880.0,293138.0,2181142.62,338666.0
20180419,3.4,-0.2,3.6,101.8,101.8,101.7,71476.46,525447.77,1737683.73,417215.4,21576.2,168558.1,227081.1,20180419.0,AL1806.SHF,15380.0,15285.0,550294.0,4205815.785,344210.0
20180420,3.4,-0.2,3.6,101.8,101.8,101.7,71476.46,525447.77,1737683.73,417215.4,21576.2,168558.1,227081.1,20180420.0,AL1806.SHF,14955.0,15030.0,547780.0,4117844.755,312812.0
20180423,3.4,-0.2,3.6,101.8,101.8,101.7,71476.46,525447.77,1737683.73,417215.4,21576.2,168558.1,227081.1,20180423.0,AL1806.SHF,15035.0,14935.0,324100.0,2420953.205,301518.0
20180424,3.4,-0.2,3.6,101.8,101.8,101.7,71476.46,525447.77,1737683.73,417215.4,21576.2,168558.1,227081.1,20180424.0,AL1806.SHF,14385.0,14420.0,567878.0,4094831.825,255998.0
20180425,3.4,-0.2,3.6,101.8,101.8,101.7,71476.46,525447.77,1737683.73,417215.4,21576.2,168558.1,227081.1,20180425.0,AL1806.SHF,14405.0,14435.0,255676.0,1845748.175,241264.0
20180426,3.4,-0.2,3.6,101.8,101.8,101.7,71476.46,525447.77,1737683.73,417215.4,21576.2,168558.1,227081.1,20180426.0,AL1806.SHF,14365.0,14410.0,224846.0,1620136.15,238258.0
20180427,3.4,-0.2,3.6,101.8,101.8,101.7,71476.46,525447.77,1737683.73,417215.4,21576.2,168558.1,227081.1,20180427.0,AL1806.SHF,14480.0,14475.0,298518.0,2160525.415,227288.0
20180502,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180502.0,AL1807.SHF,14505.0,14515.0,59488.0,431813.42,253088.0
20180503,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180503.0,AL1807.SHF,14645.0,14610.0,123724.0,903825.645,265514.0
20180504,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180504.0,AL1807.SHF,14650.0,14640.0,169428.0,1240573.6,271562.0
20180507,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180507.0,AL1807.SHF,14735.0,14705.0,154674.0,1137602.96,288948.0
20180508,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180508.0,AL1807.SHF,14755.0,14745.0,95766.0,706128.675,295666.0
20180509,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180509.0,AL1807.SHF,14630.0,14650.0,212498.0,1557061.235,290542.0
20180510,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180510.0,AL1807.SHF,14625.0,14630.0,179012.0,1309477.735,291218.0
20180511,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180511.0,AL1807.SHF,14670.0,14690.0,198994.0,1461787.96,289362.0
20180514,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180514.0,AL1807.SHF,14635.0,14660.0,160222.0,1174493.785,288660.0
20180515,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180515.0,AL1807.SHF,14720.0,14705.0,167362.0,1230668.39,287504.0
20180516,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180516.0,AL1807.SHF,14790.0,14740.0,205460.0,1514751.235,296138.0
20180517,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180517.0,AL1807.SHF,14885.0,14865.0,204742.0,1521839.795,301438.0
20180518,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180518.0,AL1807.SHF,14840.0,14825.0,189112.0,1401800.21,292592.0
20180521,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180521.0,AL1807.SHF,14765.0,14790.0,172292.0,1274219.585,285528.0
20180522,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180522.0,AL1807.SHF,14610.0,14710.0,157014.0,1155110.215,278388.0
20180523,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180523.0,AL1807.SHF,14600.0,14630.0,149062.0,1090428.06,266690.0
20180524,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180524.0,AL1807.SHF,14745.0,14675.0,212840.0,1561771.73,268454.0
20180525,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180525.0,AL1807.SHF,14825.0,14790.0,176656.0,1306425.885,267544.0
20180528,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180528.0,AL1807.SHF,14800.0,14790.0,127814.0,945402.42,259860.0
20180529,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180529.0,AL1807.SHF,14725.0,14760.0,147390.0,1087767.075,252734.0
20180530,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180530.0,AL1807.SHF,14690.0,14705.0,158358.0,1164701.765,246450.0
20180531,4.1,0.4,3.7,101.8,101.8,101.7,69774.81,526276.72,1743063.79,417215.4,21576.2,168558.1,227081.1,20180531.0,AL1807.SHF,14590.0,14660.0,189918.0,1392466.49,243288.0
20180601,4.7,0.3,3.9,101.9,101.8,101.9,69589.33,543944.71,1770178.37,417215.4,21576.2,168558.1,227081.1,20180601.0,AL1807.SHF,14650.0,14620.0,150572.0,1100783.915,233572.0
20180604,4.7,0.3,3.9,101.9,101.8,101.9,69589.33,543944.71,1770178.37,417215.4,21576.2,168558.1,227081.1,20180604.0,AL1807.SHF,14640.0,14645.0,103954.0,761291.0,225624.0
20180605,4.7,0.3,3.9,101.9,101.8,101.9,69589.33,543944.71,1770178.37,417215.4,21576.2,168558.1,227081.1,20180605.0,AL1807.SHF,14645.0,14655.0,130618.0,957412.64,225610.0
20180606,4.7,0.3,3.9,101.9,101.8,101.9,69589.33,543944.71,1770178.37,417215.4,21576.2,168558.1,227081.1,20180606.0,AL1807.SHF,14885.0,14735.0,176670.0,1301857.33,216002.0
20180607,4.7,0.3,3.9,101.9,101.8,101.9,69589.33,543944.71,1770178.37,417215.4,21576.2,168558.1,227081.1,20180607.0,AL1808.SHF,15085.0,14990.0,189504.0,1420380.15,253162.0
20180608,4.7,0.3,3.9,101.9,101.8,101.9,69589.33,543944.71,1770178.37,417215.4,21576.2,168558.1,227081.1,20180608.0,AL1808.SHF,14910.0,14950.0,184676.0,1380881.475,245126.0
20180611,4.7,0.3,3.9,101.9,101.8,101.9,69589.33,543944.71,1770178.37,417215.4,21576.2,168558.1,227081.1,20180611.0,AL1808.SHF,14915.0,14915.0,149226.0,1112875.51,255018.0
20180612,4.7,0.3,3.9,101.9,101.8,101.9,69589.33,543944.71,1770178.37,417215.4,21576.2,168558.1,227081.1,20180612.0,AL1808.SHF,14890.0,14900.0,133392.0,994024.875,261058.0
20180613,4.7,0.3,3.9,101.9,101.8,101.9,69589.33,543944.71,1770178.37,417215.4,21576.2,168558.1,227081.1,20180613.0,AL1808.SHF,14670.0,14735.0,233098.0,1717642.585,258574.0
20180614,4.7,0.3,3.9,101.9,101.8,101.9,69589.33,543944.71,1770178.37,417215.4,21576.2,168558.1,227081.1,20180614.0,AL1808.SHF,14620.0,14675.0,163940.0,1203303.505,258202.0
20180615,4.7,0.3,3.9,101.9,101.8,101.9,69589.33,543944.71,1770178.37,417215.4,21576.2,168558.1,227081.1,20180615.0,AL1808.SHF,14410.0,14515.0,245212.0,1780203.935,275774.0
20180619,4.7,0.3,3.9,101.9,101.8,101.9,69589.33,543944.71,1770178.37,417215.4,21576.2,168558.1,227081.1,20180619.0,AL1808.SHF,14105.0,14285.0,248316.0,1773856.55,263724.0
20180620,4.7,0.3,3.9,101.9,101.8,101.9,69589.33,543944.71,1770178.37,417215.4,21576.2,168558.1,227081.1,20180620.0,AL1808.SHF,14200.0,14180.0,188068.0,1333742.53,256702.0
20180621,4.7,0.3,3.9,101.9,101.8,101.9,69589.33,543944.71,1770178.37,417215.4,21576.2,168558.1,227081.1,20180621.0,AL1808.SHF,14185.0,14180.0,135210.0,958866.585,255616.0
20180622,4.7,0.3,3.9,101.9,101.8,101.9,69589.33,543944.71,1770178.37,417215.4,21576.2,168558.1,227081.1,20180622.0,AL1808.SHF,14210.0,14205.0,146424.0,1040181.185,250040.0
20180625,4.7,0.3,3.9,101.9,101.8,101.9,69589.33,543944.71,1770178.37,417215.4,21576.2,168558.1,227081.1,20180625.0,AL1808.SHF,14140.0,14185.0,144252.0,1023235.005,246154.0
20180626,4.7,0.3,3.9,101.9,101.8,101.9,69589.33,543944.71,1770178.37,417215.4,21576.2,168558.1,227081.1,20180626.0,AL1808.SHF,14035.0,14070.0,188958.0,1329563.115,245416.0
20180627,4.7,0.3,3.9,101.9,101.8,101.9,69589.33,543944.71,1770178.37,417215.4,21576.2,168558.1,227081.1,20180627.0,AL1808.SHF,14175.0,14140.0,166874.0,1180044.57,236132.0
20180628,4.7,0.3,3.9,101.9,101.8,101.9,69589.33,543944.71,1770178.37,417215.4,21576.2,168558.1,227081.1,20180628.0,AL1808.SHF,14175.0,14210.0,185460.0,1318065.425,231364.0
20180629,4.7,0.3,3.9,101.9,101.8,101.9,69589.33,543944.71,1770178.37,417215.4,21576.2,168558.1,227081.1,20180629.0,AL1808.SHF,14165.0,14140.0,140708.0,994871.38,229646.0
20180702,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180702.0,AL1808.SHF,13975.0,14055.0,185636.0,1304814.245,228246.0
20180703,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180703.0,AL1809.SHF,14095.0,14055.0,115880.0,814613.94,247586.0
20180704,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180704.0,AL1809.SHF,14030.0,14095.0,117924.0,831327.305,249654.0
20180705,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180705.0,AL1809.SHF,13990.0,14020.0,159156.0,1115773.87,254206.0
20180706,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180706.0,AL1809.SHF,14080.0,14070.0,158338.0,1113974.9,254636.0
20180709,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180709.0,AL1809.SHF,14165.0,14145.0,153802.0,1088069.805,263412.0
20180710,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180710.0,AL1809.SHF,14185.0,14180.0,146382.0,1037880.37,271854.0
20180711,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180711.0,AL1809.SHF,14010.0,13995.0,279018.0,1952820.855,283388.0
20180712,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180712.0,AL1809.SHF,14125.0,14100.0,206404.0,1455575.47,273716.0
20180713,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180713.0,AL1809.SHF,14040.0,14090.0,146898.0,1034951.895,276506.0
20180716,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180716.0,AL1809.SHF,14000.0,14025.0,180600.0,1266604.235,280396.0
20180717,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180717.0,AL1809.SHF,14075.0,14045.0,140044.0,983564.595,272870.0
20180718,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180718.0,AL1809.SHF,14025.0,14040.0,114594.0,804563.245,272826.0
20180719,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180719.0,AL1809.SHF,14065.0,14085.0,191056.0,1345717.565,267864.0
20180720,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180720.0,AL1809.SHF,14055.0,14050.0,120556.0,847014.445,266446.0
20180723,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180723.0,AL1809.SHF,14245.0,14175.0,276932.0,1962823.165,269334.0
20180724,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180724.0,AL1809.SHF,14335.0,14310.0,225782.0,1615555.16,270046.0
20180725,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180725.0,AL1809.SHF,14385.0,14400.0,201420.0,1450537.665,271068.0
20180726,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180726.0,AL1809.SHF,14330.0,14325.0,179094.0,1282814.775,266914.0
20180727,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180727.0,AL1809.SHF,14400.0,14370.0,194148.0,1395319.4,269746.0
20180730,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180730.0,AL1809.SHF,14415.0,14415.0,164014.0,1182391.975,263816.0
20180731,4.6,0.1,4.0,102.1,102.1,102.0,69530.59,536624.29,1776196.11,646710.9,39799.8,261822.8,345088.2,20180731.0,AL1809.SHF,14540.0,14500.0,189154.0,1371783.55,266008.0
20180801,4.1,0.4,4.0,102.3,102.3,102.3,69775.39,538324.64,1788670.43,646710.9,39799.8,261822.8,345088.2,20180801.0,AL1809.SHF,14430.0,14510.0,200142.0,1452344.435,256956.0
20180802,4.1,0.4,4.0,102.3,102.3,102.3,69775.39,538324.64,1788670.43,646710.9,39799.8,261822.8,345088.2,20180802.0,AL1809.SHF,14320.0,14340.0,175562.0,1259127.32,242150.0
